time_s,head_x_m,head_y_m,head_yaw_rad,state,q_joint_01_rad,q_joint_02_rad,q_joint_03_rad,q_joint_04_rad,q_joint_05_rad,q_joint_06_rad,q_joint_07_rad,q_joint_08_rad,q_joint_09_rad,dq_joint_01_rad_s,dq_joint_02_rad_s,dq_joint_03_rad_s,dq_joint_04_rad_s,dq_joint_05_rad_s,dq_joint_06_rad_s,dq_joint_07_rad_s,dq_joint_08_rad_s,dq_joint_09_rad_s,cmd_joint_01_rad,cmd_joint_02_rad,cmd_joint_03_rad,cmd_joint_04_rad,cmd_joint_05_rad,cmd_joint_06_rad,cmd_joint_07_rad,cmd_joint_08_rad,cmd_joint_09_rad,range_head_range_m60_m,range_head_range_m30_m,range_head_range_00_m,range_head_range_p30_m,range_head_range_p60_m
72.650000,1.086134,0.337541,0.032454,avoid_left,-0.506592,-0.253902,0.121636,0.438861,0.513702,0.313857,-0.048817,-0.393067,-0.515718,0.666568,2.053019,2.299468,1.317559,-0.262317,-1.780367,-2.334904,-1.467023,0.253836,-0.445227,-0.108438,0.288446,0.532333,0.492236,0.189557,-0.213392,-0.500494,-0.517796,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
72.700000,1.081662,0.324682,-0.142608,avoid_left,-0.459953,-0.149850,0.227834,0.496404,0.490347,0.221820,-0.156965,-0.458413,-0.497363,0.943282,1.934145,1.812536,0.912955,-0.616433,-1.851125,-1.932758,-1.073258,0.526211,-0.391769,-0.021024,0.358314,0.542842,0.433700,0.089616,-0.304606,-0.537259,-0.483334,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
72.750000,1.075771,0.316130,-0.312643,avoid_left,-0.392482,-0.038204,0.329832,0.532286,0.442531,0.120210,-0.258968,-0.500516,-0.452441,1.717566,2.604897,2.134858,0.505605,-1.183218,-2.253071,-2.092334,-0.520351,1.189037,-0.289439,0.110544,0.441868,0.527295,0.321538,-0.064431,-0.422937,-0.561041,-0.404076,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
72.800000,1.069500,0.311543,-0.475375,avoid_left,-0.307429,0.075223,0.422479,0.541459,0.372968,0.013647,-0.349825,-0.514984,-0.385337,1.798139,2.310835,1.572178,0.018229,-1.463094,-2.153698,-1.613935,-0.084217,1.395363,-0.209541,0.194592,0.480887,0.496511,0.233880,-0.165273,-0.485954,-0.555279,-0.335247,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
72.850000,1.064083,0.311835,-0.620777,avoid_left,-0.204402,0.189212,0.493676,0.530159,0.285269,-0.098386,-0.425648,-0.504907,-0.298868,2.298888,2.303976,1.286665,-0.518749,-1.936261,-2.132607,-1.367917,0.373520,1.977195,-0.078100,0.308915,0.511588,0.422268,0.089991,-0.305827,-0.551675,-0.514519,-0.213190,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
72.900000,1.060707,0.316743,-0.741145,avoid_left,-0.093107,0.298700,0.542522,0.492139,0.183887,-0.204246,-0.477309,-0.472950,-0.199175,2.161668,1.957036,0.732297,-0.950680,-1.899832,-1.919255,-0.788212,0.766805,1.863568,0.013220,0.373779,0.512501,0.356210,-0.009956,-0.388238,-0.574374,-0.467212,-0.122991,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
72.950000,1.059427,0.325227,-0.835087,avoid_left,0.028183,0.398876,0.563499,0.428552,0.077029,-0.301069,-0.503484,-0.414737,-0.088265,2.568027,1.840035,0.159600,-1.494964,-2.330803,-1.893122,-0.279958,1.421809,2.360604,0.154027,0.454074,0.489185,0.241786,-0.154096,-0.484753,-0.571481,-0.366470,0.021533,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
73.000000,1.061432,0.338190,-0.889076,avoid_left,0.145998,0.480784,0.560430,0.346829,-0.036172,-0.384058,-0.503942,-0.334325,0.025464,2.095744,1.467285,-0.271922,-1.768484,-2.161997,-1.441386,0.190684,1.681872,2.027890,0.240942,0.488876,0.453198,0.154321,-0.246102,-0.531929,-0.548510,-0.285680,0.116789,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
73.050000,1.068388,0.356158,-0.888822,avoid_left,0.257425,0.534566,0.527145,0.243744,-0.149424,-0.445804,-0.480846,-0.238546,0.137108,2.043945,0.930437,-0.916129,-2.215115,-2.379403,-1.046850,0.761565,2.088302,2.300435,0.354170,0.510287,0.371303,0.013066,-0.370917,-0.573324,-0.484273,-0.150281,0.250691,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
73.100000,1.077913,0.379286,-0.832421,avoid_left,0.357096,0.557403,0.462307,0.127498,-0.256452,-0.487236,-0.436012,-0.136754,0.241511,1.668705,-0.104659,-1.683097,-2.303021,-1.941385,-0.469096,1.059606,1.854275,1.893449,0.414828,0.503392,0.300554,-0.083570,-0.441584,-0.580100,-0.423522,-0.054603,0.329953,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
73.150000,1.087738,0.405410,-0.729015,avoid_left,0.442084,0.550519,0.370908,0.004474,-0.353841,-0.504353,-0.370852,-0.029913,0.334713,1.537600,-0.316423,-2.054633,-2.328203,-1.799992,-0.143839,1.465571,2.189566,1.837541,0.486113,0.468628,0.182047,-0.218793,-0.517744,-0.553330,-0.305406,0.094037,0.431700,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
73.200000,1.095149,0.432219,-0.590433,avoid_left,0.501868,0.515343,0.262533,-0.116042,-0.430044,-0.497927,-0.287764,0.078897,0.414524,0.900331,-0.872464,-2.137291,-2.133684,-1.252569,0.294264,1.782326,1.769920,1.245722,0.517460,0.429362,0.097541,-0.299148,-0.547038,-0.512313,-0.212812,0.191539,0.484550,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
73.250000,1.099465,0.455964,-0.439011,avoid_left,0.536439,0.458527,0.151342,-0.226864,-0.482358,-0.466101,-0.191557,0.189639,0.476491,0.504781,-1.297943,-2.429420,-2.301371,-0.720365,1.051553,1.954787,2.283605,1.071262,0.533865,0.345637,-0.034460,-0.402075,-0.559558,-0.422018,-0.062882,0.325511,0.535122,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
73.300000,1.100939,0.477100,-0.273978,avoid_left,0.545109,0.384631,0.037493,-0.327149,-0.511516,-0.411145,-0.085524,0.292247,0.514556,-0.043539,-1.546488,-1.989258,-1.747412,-0.378664,1.177923,1.907966,1.676849,0.495749,0.523704,0.275596,-0.122167,-0.456031,-0.546733,-0.345493,0.039802,0.402500,0.548075,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
73.350000,1.100285,0.494779,-0.106400,avoid_left,0.532124,0.296956,-0.076682,-0.411515,-0.515201,-0.336294,0.023349,0.381806,0.526253,-0.547298,-2.013487,-2.493556,-1.482264,0.165367,1.793874,2.239515,1.650562,-0.124071,0.478391,0.155338,-0.245834,-0.510160,-0.496108,-0.211532,0.190546,0.494051,0.535802,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
73.400000,1.096663,0.508866,0.067807,avoid_left,0.493675,0.195774,-0.188125,-0.474861,-0.496360,-0.244901,0.134303,0.452822,0.514765,-0.887792,-1.878059,-1.906890,-1.088375,0.537874,1.768211,2.046675,1.173659,-0.400802,0.429630,0.068773,-0.319184,-0.526638,-0.442849,-0.113366,0.284421,0.536464,0.506928,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
73.450000,1.091647,0.518846,0.240296,avoid_left,0.431422,0.085516,-0.294460,-0.517345,-0.452925,-0.143527,0.243079,0.499721,0.475339,-1.600455,-2.550800,-2.236142,-0.573750,1.149587,2.071321,2.130159,0.602528,-1.193984,0.333057,-0.063396,-0.409350,-0.520140,-0.337297,0.040080,0.408500,0.569278,0.435154,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
73.500000,1.086646,0.524153,0.401423,avoid_left,0.351665,-0.024764,-0.386735,-0.535936,-0.388326,-0.032883,0.337961,0.519661,0.412133,-1.450656,-1.688048,-1.702556,-0.196955,1.326840,2.117482,1.691904,0.295269,-1.141347,0.255870,-0.149166,-0.453588,-0.495261,-0.253050,0.141845,0.476287,0.569582,0.370440,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
73.550000,1.081802,0.526442,0.556558,avoid_left,0.250490,-0.143962,-0.463157,-0.527543,-0.302955,0.079838,0.413061,0.515575,0.329744,-2.273001,-2.437298,-1.266634,0.498660,1.916295,2.231260,1.261960,-0.401681,-1.886220,0.117785,-0.276237,-0.500753,-0.436552,-0.119352,0.279362,0.544363,0.532179,0.248079,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
73.600000,1.077205,0.525720,0.699553,avoid_left,0.136472,-0.257431,-0.520996,-0.497179,-0.206170,0.186737,0.465314,0.482217,0.231852,-2.158851,-2.069434,-0.935466,0.741411,1.910217,1.961208,0.829333,-0.716435,-1.888865,0.021270,-0.350165,-0.512424,-0.379702,-0.024489,0.361333,0.569454,0.486925,0.156765,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
73.650000,1.073522,0.519763,0.815908,avoid_left,0.010730,-0.363905,-0.553146,-0.441703,-0.101541,0.283681,0.497738,0.430391,0.121927,-2.684220,-2.034079,-0.352292,1.374743,2.273587,1.874731,0.430783,-1.280643,-2.390832,-0.121373,-0.437881,-0.498141,-0.271086,0.120175,0.464415,0.575638,0.392893,0.012976,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
73.700000,1.072757,0.509557,0.894877,avoid_left,-0.109460,-0.456390,-0.559937,-0.367809,0.009158,0.365960,0.504256,0.356126,0.009172,-2.024881,-1.598675,0.018420,1.520453,2.092957,1.563239,-0.011558,-1.439680,-2.146438,-0.210769,-0.478274,-0.467857,-0.186374,0.213856,0.516793,0.558607,0.315591,-0.083114,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
73.750000,1.077835,0.494220,0.917870,avoid_left,-0.224319,-0.519142,-0.536625,-0.272787,0.120463,0.431972,0.486431,0.264091,-0.107129,-2.181163,-0.995742,0.808595,2.150263,2.229401,1.249547,-0.540578,-2.049246,-2.444423,-0.329433,-0.508631,-0.393615,-0.047375,0.343023,0.566814,0.502639,0.183669,-0.220199,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
73.800000,1.086072,0.473597,0.884710,avoid_left,-0.326466,-0.556007,-0.485309,-0.160248,0.230903,0.477502,0.448441,0.166808,-0.211749,-1.792735,-0.182756,1.483634,2.383718,2.105145,0.747235,-0.863596,-1.921865,-1.889942,-0.394695,-0.507801,-0.327140,0.049075,0.417689,0.579630,0.446727,0.089032,-0.302775,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
73.850000,1.096843,0.448341,0.794131,avoid_left,-0.414652,-0.558631,-0.401034,-0.037353,0.329836,0.500083,0.387851,0.059022,-0.307725,-1.515853,0.278792,1.922553,2.577940,1.931122,0.275057,-1.361945,-2.236607,-1.846906,-0.466792,-0.475020,-0.207071,0.192000,0.506774,0.567069,0.339261,-0.055670,-0.407064,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
73.900000,1.107038,0.420229,0.656670,avoid_left,-0.480901,-0.527659,-0.293357,0.084261,0.409964,0.497983,0.311917,-0.048017,-0.388998,-1.147560,0.590757,2.083233,2.381552,1.448376,-0.133438,-1.569150,-2.054332,-1.434103,-0.495497,-0.433125,-0.117058,0.281828,0.548213,0.537882,0.255111,-0.149627,-0.460408,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
73.950000,1.112666,0.391486,0.485415,avoid_left,-0.518462,-0.470942,-0.174702,0.202258,0.471763,0.476750,0.220977,-0.151167,-0.452187,-0.605324,1.383461,2.498166,2.316430,1.016789,-0.747033,-1.955229,-2.001480,-1.071560,-0.512983,-0.348805,0.020945,0.396753,0.575857,0.461049,0.112841,-0.283007,-0.515171,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
74.000000,1.115068,0.365630,0.300682,avoid_left,-0.528230,-0.393640,-0.056779,0.306919,0.507725,0.430028,0.122479,-0.251605,-0.496188,0.053584,1.585602,1.965338,1.745168,0.413353,-1.079817,-1.817432,-1.818320,-0.639734,-0.510779,-0.284305,0.107501,0.453626,0.567572,0.387431,0.009110,-0.365137,-0.535241,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
74.050000,1.114233,0.347099,0.131426,avoid_left,-0.519872,-0.306660,0.056981,0.395391,0.516921,0.362489,0.014280,-0.346326,-0.515731,0.390758,1.911993,2.309211,1.759680,-0.015328,-1.709262,-2.160899,-1.775975,-0.177664,-0.474719,-0.168644,0.233268,0.515023,0.525107,0.257791,-0.143796,-0.464471,-0.532472,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
74.100000,1.110516,0.331466,-0.042321,avoid_left,-0.488833,-0.208775,0.166539,0.466311,0.507235,0.275000,-0.094361,-0.424054,-0.511946,0.800064,1.936631,2.207574,1.165983,-0.420671,-1.798765,-2.226983,-1.272234,0.273606,-0.431335,-0.083729,0.309378,0.537000,0.476957,0.161436,-0.240282,-0.512660,-0.509568,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
74.150000,1.105347,0.319789,-0.215203,avoid_left,-0.434293,-0.104130,0.274304,0.514543,0.472335,0.178422,-0.204276,-0.479249,-0.479100,1.375129,1.962402,1.987685,0.763484,-0.982424,-2.041661,-2.001721,-0.906815,0.970301,-0.341231,0.048207,0.405505,0.539302,0.378174,0.008959,-0.369840,-0.554577,-0.445744,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
74.200000,1.099569,0.312392,-0.381837,avoid_left,-0.359254,0.006508,0.372828,0.537458,0.412239,0.072163,-0.302353,-0.511224,-0.425692,1.348403,1.784987,1.803927,0.137452,-1.362391,-1.902556,-1.725394,-0.388037,1.117022,-0.267349,0.135089,0.454532,0.520187,0.297447,-0.093533,-0.442321,-0.561121,-0.385558,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
74.250000,1.093878,0.309110,-0.536623,avoid_left,-0.266536,0.122779,0.454035,0.536043,0.333907,-0.038391,-0.385908,-0.513988,-0.348131,2.092027,2.389015,1.446141,-0.248302,-1.876719,-2.110479,-1.523539,0.148113,1.756943,-0.142018,0.256612,0.501243,0.461571,0.159856,-0.241023,-0.524974,-0.538653,-0.273746,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
74.300000,1.088570,0.310716,-0.674436,avoid_left,-0.159554,0.235017,0.514935,0.514222,0.242099,-0.147500,-0.451176,-0.496595,-0.255349,1.988625,2.210147,1.013571,-0.604371,-1.865268,-2.120809,-1.061593,0.434012,1.711100,-0.052402,0.328260,0.513231,0.404418,0.061375,-0.330648,-0.560118,-0.502732,-0.188120,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
74.350000,1.085261,0.316669,-0.789451,avoid_left,-0.042162,0.343133,0.554733,0.466765,0.137264,-0.250729,-0.490318,-0.448515,-0.150735,2.622084,2.199544,0.509301,-1.221423,-2.326492,-2.056665,-0.436699,1.308300,2.203687,0.088074,0.419803,0.504985,0.299178,-0.085909,-0.442362,-0.577634,-0.417866,-0.047525,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
74.400000,1.084216,0.326519,-0.874209,avoid_left,0.077991,0.437594,0.569572,0.399046,0.027460,-0.341033,-0.504870,-0.381184,-0.040055,2.112784,1.702967,0.080421,-1.420696,-2.072990,-1.700229,-0.173768,1.352620,2.073411,0.179599,0.465629,0.480522,0.217554,-0.180894,-0.499736,-0.566609,-0.344358,0.049019,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
74.450000,1.088192,0.341811,-0.907123,avoid_left,0.194222,0.509589,0.554318,0.308028,-0.084772,-0.415079,-0.497890,-0.293977,0.073896,2.353847,1.142710,-0.585890,-2.070066,-2.378623,-1.321609,0.369750,1.858307,2.324267,0.303230,0.504810,0.414227,0.081358,-0.313904,-0.558186,-0.519132,-0.216432,0.188747,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
74.500000,1.096661,0.362793,-0.880991,avoid_left,0.301018,0.552021,0.509678,0.196876,-0.199513,-0.468950,-0.465965,-0.196951,0.181670,1.922681,0.499716,-1.219255,-2.276999,-2.155725,-0.875098,0.825425,1.956020,1.864291,0.372838,0.510050,0.352287,-0.014523,-0.392275,-0.576990,-0.468279,-0.123210,0.274312,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
74.550000,1.108305,0.389164,-0.792501,avoid_left,0.395077,0.558529,0.426884,0.074138,-0.302414,-0.497256,-0.410150,-0.091881,0.282197,1.976865,0.161380,-1.709188,-2.393139,-2.050557,-0.473484,1.212292,2.249171,1.950543,0.454520,0.487928,0.239168,-0.157058,-0.486914,-0.572179,-0.365888,0.022473,0.385711,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
74.600000,1.117116,0.416418,-0.671104,avoid_left,0.469847,0.539449,0.324341,-0.051262,-0.389929,-0.502517,-0.337434,0.014249,0.370432,1.036279,-0.725269,-2.192310,-2.374525,-1.374349,0.218734,1.742257,2.024829,1.522454,0.496639,0.458828,0.158353,-0.242565,-0.527804,-0.543317,-0.279801,0.122317,0.448232,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
74.650000,1.122787,0.441163,-0.534815,avoid_left,0.523905,0.498333,0.216485,-0.167944,-0.456365,-0.485709,-0.244899,0.125552,0.444074,0.965592,-0.979926,-2.262027,-2.250584,-1.247959,0.546103,2.076241,2.181457,1.370757,0.530144,0.388410,0.028213,-0.356560,-0.558832,-0.469463,-0.135811,0.263677,0.515224,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
74.700000,1.125402,0.464361,-0.376244,avoid_left,0.547735,0.433771,0.103513,-0.272146,-0.499135,-0.444942,-0.146710,0.232253,0.495930,0.185935,-1.383279,-2.147853,-1.879504,-0.582517,0.999968,1.994391,1.987832,0.820044,0.532083,0.326099,-0.060242,-0.419301,-0.558080,-0.401787,-0.033972,0.348306,0.540229,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
74.750000,1.125633,0.484040,-0.205644,avoid_left,0.543939,0.350070,-0.009962,-0.365492,-0.517383,-0.381480,-0.038103,0.332655,0.522491,-0.210707,-1.817696,-2.156398,-1.643858,-0.061273,1.439465,2.056481,1.688733,0.227510,0.503984,0.214136,-0.188888,-0.488918,-0.525056,-0.278013,0.119539,0.454162,0.546186,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
74.800000,1.124301,0.499573,-0.035090,avoid_left,0.519236,0.254908,-0.122460,-0.440681,-0.511268,-0.300660,0.072426,0.414455,0.522652,-0.672910,-1.866658,-2.163191,-1.225994,0.222924,1.680545,2.079356,1.414077,-0.196831,0.465593,0.130682,-0.267950,-0.516769,-0.482636,-0.184248,0.217890,0.507600,0.529037,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
74.850000,1.120380,0.511200,0.136213,avoid_left,0.469434,0.150195,-0.229378,-0.497236,-0.484386,-0.203484,0.185059,0.476128,0.498011,-1.248528,-2.366461,-2.318740,-0.815898,0.931362,2.124565,2.131640,0.906904,-0.881059,0.381696,-0.001084,-0.370208,-0.528376,-0.391490,-0.033786,0.352005,0.558080,0.473075,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
74.900000,1.115670,0.519514,0.307181,avoid_left,0.399996,0.039349,-0.332497,-0.529361,-0.430846,-0.098887,0.285322,0.509294,0.448945,-1.339870,-1.972035,-1.838936,-0.325474,1.235712,1.955634,1.758331,0.415603,-1.054781,0.311381,-0.088759,-0.423854,-0.515122,-0.314624,0.069010,0.428875,0.570822,0.417640,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
74.950000,1.110350,0.523595,0.469269,avoid_left,0.309290,-0.079914,-0.421556,-0.534253,-0.355933,0.011432,0.371924,0.520395,0.378161,-2.209288,-2.621729,-1.732792,0.130034,1.742923,2.366169,1.549129,-0.068357,-1.683687,0.185463,-0.217315,-0.482207,-0.468333,-0.184406,0.215944,0.516613,0.554988,0.309207,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
75.000000,1.104929,0.523859,0.619922,avoid_left,0.201556,-0.193929,-0.492842,-0.518303,-0.264317,0.123521,0.440510,0.506415,0.290136,-1.947544,-2.161611,-1.174930,0.586618,1.861074,2.181641,1.050786,-0.551260,-1.783092,0.090318,-0.298460,-0.505808,-0.421725,-0.092601,0.303683,0.553203,0.520793,0.222578,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
75.050000,1.100840,0.519289,0.747048,avoid_left,0.079931,-0.305954,-0.538759,-0.475690,-0.160945,0.228978,0.486863,0.466870,0.185266,-2.690745,-2.328911,-0.617211,1.135840,2.128330,2.034930,0.624601,-1.116005,-2.203880,-0.054263,-0.399911,-0.509688,-0.325953,0.051431,0.418683,0.577459,0.441290,0.081978,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
75.100000,1.098767,0.510819,0.845060,avoid_left,-0.042235,-0.407387,-0.559532,-0.411237,-0.052029,0.322153,0.507224,0.403087,0.073715,-2.267375,-1.698162,-0.129611,1.404530,2.168824,1.682469,0.088646,-1.459354,-1.999774,-0.147554,-0.450989,-0.491144,-0.247737,0.147346,0.480827,0.572484,0.371866,-0.014641,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
75.150000,1.100834,0.497284,0.894598,avoid_left,-0.161159,-0.485849,-0.553630,-0.326292,0.059741,0.402069,0.504449,0.321026,-0.042202,-2.464334,-1.306320,0.540083,2.050129,2.399511,1.395780,-0.275180,-1.790990,-2.351123,-0.275665,-0.498841,-0.433058,-0.114883,0.283675,0.547474,0.533685,0.248441,-0.156459,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
75.200000,1.107645,0.478200,0.886304,avoid_left,-0.269076,-0.539671,-0.515127,-0.220654,0.173301,0.458903,0.478043,0.226667,-0.151471,-1.844309,-0.696621,1.026862,2.127965,2.078295,0.908851,-0.712711,-1.844580,-2.012334,-0.349345,-0.510129,-0.375897,-0.019947,0.365441,0.572193,0.488093,0.157002,-0.244675,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
75.250000,1.117603,0.455381,0.824332,avoid_left,-0.366914,-0.557228,-0.444638,-0.102659,0.275802,0.492289,0.426570,0.121720,-0.255008,-1.875170,-0.144851,1.578470,2.483336,2.069308,0.439832,-1.262038,-2.176058,-2.021138,-0.436601,-0.495274,-0.266901,0.124699,0.468118,0.577801,0.393623,0.013149,-0.360717,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
75.300000,1.127788,0.428157,0.708685,avoid_left,-0.443692,-0.541543,-0.350349,0.018318,0.368680,0.503933,0.358755,0.014706,-0.345685,-1.371972,0.576370,2.052345,2.222190,1.527601,-0.035564,-1.532630,-1.847051,-1.526877,-0.476645,-0.464624,-0.182005,0.218285,0.520172,0.560391,0.316091,-0.082899,-0.423740,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
75.350000,1.135545,0.400811,0.560168,avoid_left,-0.495735,-0.499405,-0.237717,0.136277,0.438293,0.491132,0.273036,-0.091728,-0.420748,-0.884481,1.033633,2.274309,1.943135,1.310469,-0.258164,-1.799279,-2.185835,-1.295978,-0.507113,-0.390526,-0.043445,0.346630,0.569129,0.503407,0.183485,-0.220208,-0.492289,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
75.400000,1.138483,0.375193,0.390313,avoid_left,-0.522646,-0.434311,-0.121213,0.247082,0.490653,0.458430,0.178392,-0.197267,-0.475775,-0.211238,1.374615,2.064779,1.837510,0.936893,-0.653179,-1.939767,-2.032920,-0.894778,-0.515922,-0.333231,0.044132,0.412719,0.573795,0.439977,0.082131,-0.308661,-0.523635,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
75.450000,1.138157,0.353740,0.218386,avoid_left,-0.528211,-0.355732,-0.005518,0.346547,0.517949,0.405566,0.075150,-0.294964,-0.507606,0.137182,1.719723,2.166521,1.924725,0.224877,-1.343583,-2.062345,-1.941850,-0.407668,-0.497519,-0.226940,0.173706,0.488930,0.549082,0.321389,-0.072458,-0.421605,-0.539187,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
75.500000,1.135796,0.337261,0.052221,avoid_left,-0.512005,-0.268277,0.106741,0.428431,0.518187,0.327471,-0.032500,-0.381905,-0.517174,0.444833,1.728756,2.090655,1.322170,-0.167934,-1.555610,-2.148627,-1.534999,-0.026571,-0.464581,-0.145568,0.255135,0.522289,0.512319,0.230363,-0.172488,-0.480269,-0.528030,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
75.550000,1.131692,0.324319,-0.117139,avoid_left,-0.469740,-0.166565,0.213064,0.488764,0.495992,0.236213,-0.140154,-0.452018,-0.502970,1.121609,2.215847,2.327230,0.971971,-0.735014,-2.032695,-2.238742,-1.099793,0.651923,-0.388024,-0.015249,0.362409,0.542488,0.428550,0.081933,-0.311163,-0.539599,-0.480593,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
75.600000,1.126485,0.315866,-0.285758,avoid_left,-0.406039,-0.056689,0.316005,0.526370,0.450039,0.135862,-0.246450,-0.496295,-0.460300,1.364513,2.170135,1.961546,0.570802,-1.065978,-2.100793,-2.058277,-0.684181,0.914359,-0.321121,0.073284,0.420848,0.535508,0.356183,-0.020449,-0.391831,-0.558224,-0.429889,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
75.650000,1.120040,0.310663,-0.452136,avoid_left,-0.320267,0.058010,0.410311,0.541128,0.383477,0.028301,-0.338426,-0.514432,-0.394877,2.030875,2.621915,1.795214,-0.000810,-1.608019,-2.359068,-1.749465,-0.048087,1.616692,-0.203688,0.200271,0.483000,0.493602,0.227207,-0.172412,-0.489989,-0.554286,-0.329980,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
75.700000,1.114271,0.310290,-0.601756,avoid_left,-0.221051,0.174198,0.484364,0.532948,0.297709,-0.081815,-0.417196,-0.509747,-0.312925,1.930895,2.147222,1.142808,-0.384344,-1.827423,-2.060274,-1.378005,0.243051,1.602244,-0.116850,0.277891,0.506176,0.446536,0.132008,-0.267593,-0.536798,-0.530113,-0.250092,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
75.750000,1.110480,0.314954,-0.723158,avoid_left,-0.110305,0.284794,0.534820,0.497440,0.198738,-0.190659,-0.471975,-0.479018,-0.212701,2.419085,2.028456,0.953493,-0.917659,-2.240141,-2.029031,-0.904029,0.815991,2.157116,0.020071,0.378285,0.512233,0.351302,-0.016880,-0.393471,-0.575116,-0.463073,-0.116198,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
75.800000,1.108396,0.323397,-0.822381,avoid_left,0.010241,0.385889,0.562810,0.440009,0.091477,-0.291835,-0.502889,-0.425010,-0.105908,2.189383,1.847835,0.335507,-1.273773,-2.142530,-1.764657,-0.244188,1.276007,1.947038,0.114761,0.434414,0.499680,0.276805,-0.113345,-0.460139,-0.576211,-0.398007,-0.019887,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
75.850000,1.109930,0.335734,-0.884325,avoid_left,0.131088,0.470080,0.564395,0.361248,-0.021649,-0.376686,-0.507289,-0.349101,0.008897,2.495754,1.412380,-0.360190,-1.909817,-2.439940,-1.582363,0.124575,1.695371,2.240641,0.246846,0.490747,0.450032,0.147817,-0.252455,-0.534720,-0.546243,-0.279570,0.123462,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
75.900000,1.116233,0.354110,-0.884483,avoid_left,0.240765,0.529529,0.533526,0.258552,-0.135870,-0.446244,-0.490669,-0.257685,0.120483,1.917100,0.866433,-0.946111,-2.105528,-2.052382,-1.195966,0.381171,1.796009,2.114559,0.324307,0.508039,0.397876,0.054202,-0.337294,-0.565257,-0.506090,-0.190275,0.213982,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
