time_s,head_x_m,head_y_m,head_yaw_rad,state,q_joint_01_rad,q_joint_02_rad,q_joint_03_rad,q_joint_04_rad,q_joint_05_rad,q_joint_06_rad,q_joint_07_rad,q_joint_08_rad,q_joint_09_rad,dq_joint_01_rad_s,dq_joint_02_rad_s,dq_joint_03_rad_s,dq_joint_04_rad_s,dq_joint_05_rad_s,dq_joint_06_rad_s,dq_joint_07_rad_s,dq_joint_08_rad_s,dq_joint_09_rad_s,cmd_joint_01_rad,cmd_joint_02_rad,cmd_joint_03_rad,cmd_joint_04_rad,cmd_joint_05_rad,cmd_joint_06_rad,cmd_joint_07_rad,cmd_joint_08_rad,cmd_joint_09_rad,range_head_range_m60_m,range_head_range_m30_m,range_head_range_00_m,range_head_range_p30_m,range_head_range_p60_m
0.002000,0.000000,0.000000,0.000000,slither,-0.000191,0.000391,0.000168,0.000249,0.000658,-0.000672,-0.000338,-0.000386,-0.000715,-0.095728,0.195309,0.083893,0.124736,0.328896,-0.336214,-0.168984,-0.193054,-0.357342,0.000000,0.068000,0.068000,0.068000,0.068000,-0.068000,-0.068000,-0.068000,-0.068000,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
0.050000,-0.000481,-0.007898,-0.063545,slither,0.000801,0.039044,0.038703,0.050123,0.017052,-0.055609,-0.043615,-0.043716,-0.030968,0.788314,1.637561,1.617835,2.083701,-0.540881,-1.782409,-1.503193,-1.708060,-0.019625,0.096263,0.204000,0.204000,0.204000,-0.018881,-0.204000,-0.204000,-0.204000,-0.058878,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
0.100000,-0.008669,-0.029598,-0.294437,slither,0.071851,0.154826,0.155469,0.165331,-0.034207,-0.164429,-0.149715,-0.162038,0.003268,1.524066,2.361358,2.411227,1.568413,-1.265270,-1.876377,-1.991027,-2.096030,1.181666,0.189554,0.340000,0.340000,0.282649,-0.114796,-0.340000,-0.340000,-0.340000,0.037741,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
0.150000,-0.028019,-0.048778,-0.560565,slither,0.174054,0.314741,0.311427,0.187684,-0.102009,-0.284079,-0.282264,-0.197699,0.090505,1.921799,3.307932,2.353742,-0.352883,-1.353076,-2.386123,-2.593203,0.499399,2.107166,0.317665,0.538479,0.470333,0.149796,-0.251125,-0.517286,-0.505860,-0.222978,0.179559,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
0.200000,-0.043041,-0.048721,-0.702841,slither,0.276225,0.434367,0.371150,0.137199,-0.180236,-0.372979,-0.348521,-0.147927,0.189390,1.873945,1.483383,0.283628,-1.291733,-1.567487,-1.236978,-0.514373,1.145385,1.841481,0.391345,0.549767,0.413172,0.054860,-0.332891,-0.542006,-0.460268,-0.131540,0.267775,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
0.250000,-0.049112,-0.039341,-0.752634,slither,0.377269,0.495632,0.362907,0.061694,-0.259436,-0.419654,-0.339908,-0.068740,0.286558,1.957013,0.803613,-0.666370,-1.630105,-1.524823,-0.670185,0.603257,1.842316,2.061759,0.478601,0.534911,0.304176,-0.089787,-0.435568,-0.547614,-0.365798,0.012313,0.383817,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
0.300000,-0.049402,-0.025955,-0.739438,slither,0.460007,0.517926,0.317252,-0.023161,-0.332172,-0.442057,-0.295233,0.025894,0.375970,1.304103,0.160684,-1.229394,-1.566176,-1.191222,-0.370952,0.924445,1.918815,1.574193,0.518645,0.504261,0.219280,-0.183372,-0.487622,-0.530204,-0.288266,0.108362,0.446840,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
0.350000,-0.046563,-0.009093,-0.670675,slither,0.525042,0.508768,0.243440,-0.120666,-0.399997,-0.441084,-0.225013,0.127011,0.447963,1.077045,-0.458897,-1.655364,-1.955277,-1.301454,0.177266,1.701778,2.069707,1.268098,0.548437,0.429526,0.080121,-0.312279,-0.537102,-0.473705,-0.156107,0.245261,0.515017,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
0.400000,-0.041155,0.013218,-0.534190,slither,0.554285,0.462103,0.145260,-0.221488,-0.448672,-0.413150,-0.137329,0.226637,0.498937,0.237918,-1.254872,-2.130753,-1.952437,-0.698405,0.782753,1.777357,1.911291,0.678752,0.547223,0.362771,-0.016352,-0.386700,-0.549536,-0.417479,-0.061394,0.327637,0.540851,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
0.450000,-0.037658,0.037628,-0.354797,slither,0.556212,0.384057,0.031180,-0.317201,-0.476089,-0.362150,-0.039401,0.319407,0.524220,-0.296785,-1.894122,-2.507990,-1.890838,-0.372943,1.205126,2.035504,1.927331,0.314302,0.513881,0.242382,-0.159185,-0.475329,-0.536402,-0.309629,0.083298,0.431525,0.548186,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
0.500000,-0.037728,0.059991,-0.158455,slither,0.530397,0.287818,-0.085675,-0.396223,-0.479113,-0.290097,0.059453,0.398279,0.524636,-0.724918,-2.013454,-2.123320,-1.359388,0.111049,1.481500,1.935748,1.394365,-0.080128,0.471640,0.152229,-0.248871,-0.516421,-0.506848,-0.225290,0.177164,0.484548,0.531913,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
0.550000,-0.040825,0.078679,0.042924,slither,0.477030,0.177206,-0.197227,-0.456277,-0.458504,-0.204410,0.160814,0.458232,0.501391,-1.425968,-2.538269,-2.372735,-0.849854,0.899860,1.740263,1.983566,0.926231,-0.839236,0.381509,0.009101,-0.368191,-0.547903,-0.433599,-0.086616,0.306848,0.535649,0.477010,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
0.600000,-0.047385,0.093409,0.243729,slither,0.402764,0.060617,-0.300675,-0.496775,-0.416820,-0.109622,0.256072,0.494620,0.453314,-1.500595,-2.238276,-1.866379,-0.544701,0.979460,1.909401,1.785809,0.426641,-1.088625,0.306282,-0.087289,-0.434018,-0.547843,-0.367684,0.009783,0.382000,0.549227,0.421727,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
0.650000,-0.054683,0.102193,0.427816,slither,0.310562,-0.058308,-0.392808,-0.509782,-0.353115,-0.011396,0.340455,0.504752,0.382369,-2.204100,-2.572472,-1.744002,0.016401,1.461504,1.987736,1.527660,0.024416,-1.642398,0.176519,-0.225911,-0.507113,-0.516186,-0.248262,0.152884,0.471990,0.537815,0.315037,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
0.700000,-0.062702,0.105505,0.596610,slither,0.203653,-0.175742,-0.467051,-0.503686,-0.274038,0.092928,0.408233,0.492381,0.295665,-2.048686,-2.415842,-1.269630,0.355408,1.751285,2.088638,0.968943,-0.460353,-1.711258,0.082624,-0.310192,-0.536552,-0.474986,-0.158532,0.242993,0.514123,0.509363,0.231268,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
0.750000,-0.069703,0.104097,0.742471,slither,0.085500,-0.288788,-0.522146,-0.473876,-0.180708,0.194304,0.456236,0.455466,0.194983,-2.730072,-2.505115,-0.860015,0.942934,2.062369,2.070834,0.750037,-1.012508,-2.171208,-0.062071,-0.417923,-0.549508,-0.386215,-0.015670,0.363283,0.547291,0.437610,0.093098,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
0.800000,-0.075297,0.098514,0.863962,slither,-0.038919,-0.392391,-0.553584,-0.423097,-0.082049,0.284359,0.487727,0.402435,0.085662,-2.270627,-1.696729,-0.508320,0.978063,1.795780,1.660426,0.413555,-1.055114,-2.052487,-0.156761,-0.474051,-0.536955,-0.311717,0.080795,0.429951,0.548386,0.372544,-0.003213,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
0.850000,-0.078131,0.089643,0.955306,slither,-0.161968,-0.483434,-0.562613,-0.356390,0.019025,0.363266,0.489304,0.325549,-0.029874,-2.487782,-1.650883,0.067049,1.614985,2.071526,1.433877,-0.160151,-1.742266,-2.355426,-0.288846,-0.530384,-0.487307,-0.182729,0.219905,0.504533,0.518418,0.254108,-0.146562,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
0.900000,-0.076929,0.076227,0.997414,slither,-0.276536,-0.552420,-0.547524,-0.268456,0.122515,0.427445,0.471254,0.236274,-0.141293,-2.108570,-1.096695,0.536548,1.814495,1.956023,1.084072,-0.462348,-1.812802,-2.036817,-0.366307,-0.547677,-0.435151,-0.089114,0.304744,0.535069,0.478265,0.164813,-0.237082,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
0.950000,-0.070044,0.058160,0.982702,slither,-0.382255,-0.591379,-0.503316,-0.164604,0.229580,0.470727,0.430548,0.136906,-0.248554,-2.094005,-0.440512,1.336640,2.280038,2.031178,0.656614,-1.083988,-2.146020,-2.147417,-0.460640,-0.541889,-0.332349,0.055538,0.413622,0.549747,0.390865,0.022237,-0.358324,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
1.000000,-0.058672,0.035248,0.903096,slither,-0.470136,-0.595204,-0.421393,-0.047459,0.323734,0.490145,0.368473,0.028387,-0.342368,-1.290778,0.366994,1.859100,2.377496,1.730006,0.165228,-1.351435,-1.991850,-1.613581,-0.506128,-0.517054,-0.250518,0.150451,0.470686,0.538339,0.317108,-0.074290,-0.425823,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
1.050000,-0.046741,0.009207,0.769886,slither,-0.534941,-0.565303,-0.316076,0.072690,0.405051,0.488092,0.288241,-0.082890,-0.421550,-1.142250,0.814988,2.336366,2.435208,1.463127,-0.286496,-1.860091,-2.171782,-1.431666,-0.544754,-0.450248,-0.114129,0.283234,0.528607,0.490318,0.188914,-0.213866,-0.501881,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
1.100000,-0.037058,-0.018454,0.593237,slither,-0.567466,-0.505303,-0.194855,0.189989,0.463037,0.461602,0.194717,-0.188797,-0.481255,-0.453390,1.344995,2.254124,1.872059,1.005643,-0.576160,-1.909981,-1.992928,-0.965854,-0.549609,-0.388013,-0.018200,0.361379,0.547034,0.439139,0.095592,-0.299252,-0.533511,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
1.150000,-0.031902,-0.044715,0.395493,slither,-0.570190,-0.420942,-0.069454,0.296918,0.497585,0.409919,0.088627,-0.287107,-0.517420,0.271531,1.933919,2.665549,2.139993,0.346115,-1.375040,-2.252374,-1.836513,-0.441778,-0.525175,-0.272904,0.125814,0.457017,0.542975,0.337560,-0.048997,-0.409261,-0.549907,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
1.200000,-0.030963,-0.069076,0.184089,slither,-0.545272,-0.321126,0.054657,0.389894,0.505458,0.338386,-0.017273,-0.373634,-0.528714,0.623268,2.056166,2.488654,1.629034,-0.015485,-1.435412,-2.188570,-1.590666,-0.068120,-0.488475,-0.185115,0.217582,0.503520,0.519257,0.256350,-0.144121,-0.467253,-0.539647,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
1.250000,-0.033441,-0.089056,-0.027480,slither,-0.494073,-0.208023,0.171189,0.458843,0.490850,0.251532,-0.122094,-0.441852,-0.513886,1.202142,2.083211,2.272895,1.292441,-0.383898,-1.853101,-2.295482,-1.262488,0.557894,-0.405632,-0.043613,0.341809,0.543810,0.453989,0.120549,-0.277581,-0.526755,-0.493260,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
1.300000,-0.039973,-0.104641,-0.233472,slither,-0.423835,-0.090283,0.282281,0.507732,0.454038,0.153012,-0.221457,-0.484600,-0.471151,1.501932,2.463906,2.147864,0.620728,-0.943793,-1.925885,-1.955155,-0.587625,0.948573,-0.334362,0.053019,0.411949,0.549818,0.392642,0.024766,-0.356400,-0.546314,-0.443063,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
1.350000,-0.047704,-0.113773,-0.422134,slither,-0.336137,0.031605,0.379388,0.527135,0.392955,0.055193,-0.312706,-0.505623,-0.408323,2.028310,2.527112,1.863106,0.160845,-1.436514,-2.072370,-1.803990,-0.179041,1.531794,-0.208879,0.193979,0.492742,0.527090,0.278589,-0.119409,-0.453329,-0.543983,-0.342723,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
1.400000,-0.055924,-0.116712,-0.593078,slither,-0.232736,0.150414,0.461180,0.526326,0.315844,-0.049627,-0.389951,-0.502829,-0.324978,2.104645,2.296323,1.455347,-0.218340,-1.709691,-2.040596,-1.296728,0.209346,1.604399,-0.116604,0.281061,0.527903,0.491460,0.191289,-0.211532,-0.500840,-0.521386,-0.262145,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
1.450000,-0.062991,-0.114861,-0.744369,slither,-0.115992,0.267274,0.521357,0.502438,0.225103,-0.153677,-0.448393,-0.476896,-0.226020,2.319989,2.209219,1.087125,-0.668610,-2.062293,-2.223164,-0.892869,0.908099,2.215996,0.027634,0.394648,0.549884,0.410041,0.050160,-0.336637,-0.542788,-0.457666,-0.126951,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
1.500000,-0.068090,-0.108490,-0.869518,slither,0.006929,0.374572,0.561125,0.456013,0.127492,-0.251061,-0.482706,-0.425991,-0.117747,2.325845,1.998208,0.438606,-1.138460,-1.851354,-1.726525,-0.479609,1.102527,1.992737,0.123349,0.455604,0.543372,0.339555,-0.046476,-0.407566,-0.549948,-0.397215,-0.031328,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
1.550000,-0.070576,-0.098576,-0.963400,slither,0.131560,0.470824,0.574410,0.390206,0.024483,-0.337211,-0.491780,-0.353259,-0.002739,2.589866,1.739168,-0.018021,-1.502050,-2.276273,-1.562021,0.196319,1.770363,2.348437,0.258887,0.520197,0.502358,0.214942,-0.187816,-0.489788,-0.528929,-0.284234,0.112987,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
1.600000,-0.069190,-0.085781,-1.018709,slither,0.250322,0.544837,0.567750,0.309255,-0.085098,-0.405278,-0.478625,-0.264454,0.109326,2.122261,1.174156,-0.388902,-1.717975,-2.043410,-1.247756,0.287677,1.773519,1.912268,0.339823,0.543425,0.455413,0.123017,-0.275393,-0.526021,-0.494375,-0.197435,0.205452,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
1.650000,-0.061145,-0.066364,-1.000427,slither,0.356093,0.587341,0.522566,0.204425,-0.189764,-0.458258,-0.445543,-0.165186,0.219694,2.077762,0.482504,-1.274240,-2.399784,-2.219373,-0.792001,0.949867,2.112330,2.098617,0.440862,0.546729,0.359209,-0.021070,-0.390043,-0.549710,-0.414390,-0.056700,0.331417,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
1.700000,-0.049966,-0.044013,-0.934226,slither,0.450374,0.603151,0.450917,0.085242,-0.292381,-0.489042,-0.390554,-0.060938,0.316241,1.466045,-0.110052,-1.688166,-2.382152,-1.950995,-0.388264,1.259406,1.880336,1.600855,0.491613,0.527807,0.280768,-0.116937,-0.451891,-0.544351,-0.344699,0.039925,0.403125,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
1.750000,-0.037098,-0.017531,-0.808498,slither,0.522519,0.583061,0.351319,-0.039494,-0.383848,-0.493057,-0.313469,0.049508,0.400016,1.493279,-0.671598,-2.200202,-2.338327,-1.671299,0.044776,1.779148,2.451318,1.697401,0.538920,0.469194,0.147687,-0.253072,-0.518026,-0.504997,-0.220975,0.181627,0.486764,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
1.800000,-0.025485,0.010914,-0.635445,slither,0.560045,0.526410,0.233986,-0.158259,-0.448482,-0.471845,-0.221870,0.158827,0.467102,0.363544,-1.332053,-2.370771,-2.316286,-0.946070,0.681794,1.845989,1.959522,1.093561,0.549826,0.411723,0.052680,-0.334632,-0.542373,-0.459065,-0.129412,0.269686,0.524065,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
1.850000,-0.018279,0.038190,-0.442192,slither,0.572597,0.448455,0.107155,-0.269318,-0.487233,-0.423131,-0.118328,0.258893,0.509947,-0.180803,-1.910732,-2.436149,-2.106323,-0.543685,1.206565,2.301234,2.125283,0.609896,0.534397,0.302349,-0.091947,-0.436902,-0.547406,-0.364159,0.014503,0.385383,0.549457,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
1.900000,-0.016201,0.064215,-0.227491,slither,0.551526,0.349780,-0.015814,-0.365613,-0.503264,-0.357169,-0.009396,0.351182,0.525669,-0.538568,-2.013552,-2.057637,-1.605663,-0.073191,1.340238,1.862998,1.525548,0.079831,0.503383,0.217269,-0.185436,-0.488632,-0.529617,-0.286398,0.110508,0.448114,0.545251,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
1.950000,-0.018139,0.085258,-0.021298,slither,0.510477,0.240345,-0.133686,-0.440078,-0.493465,-0.272950,0.097646,0.422935,0.515657,-1.127072,-2.409082,-2.612409,-1.199438,0.514497,1.841754,2.311112,1.252939,-0.499640,0.428154,0.077953,-0.314079,-0.537570,-0.472588,-0.154006,0.247220,0.515782,0.507564,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
2.000000,-0.023406,0.100748,0.178832,slither,0.447514,0.125789,-0.245048,-0.491858,-0.461596,-0.177724,0.198417,0.476058,0.484955,-1.346960,-2.304729,-2.222269,-0.832354,0.797874,1.937405,2.017391,0.846991,-0.712565,0.361122,-0.018541,-0.388254,-0.549622,-0.416050,-0.059217,0.329394,0.541244,0.462651,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
2.050000,-0.031532,0.112225,0.375022,slither,0.363720,0.006747,-0.348425,-0.522064,-0.408051,-0.076185,0.292173,0.500219,0.426214,-1.950589,-2.547634,-1.947285,-0.214465,1.332799,1.950557,1.817998,0.374501,-1.441099,0.240414,-0.161280,-0.476428,-0.535913,-0.307816,0.085462,0.432879,0.548004,0.369057,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
2.100000,-0.039695,0.117562,0.552801,slither,0.264997,-0.112778,-0.437484,-0.525728,-0.334827,0.028583,0.372413,0.501693,0.348469,-2.115943,-2.483179,-1.605127,0.098442,1.587059,2.189398,1.360512,-0.235556,-1.580280,0.150124,-0.250822,-0.517170,-0.505994,-0.223290,0.179236,0.485581,0.531351,0.291987,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
2.150000,-0.047810,0.118291,0.715009,slither,0.150375,-0.229364,-0.505616,-0.511003,-0.247748,0.131831,0.434305,0.481770,0.254193,-2.639130,-2.659277,-1.054411,0.685154,1.839627,1.955946,1.063033,-0.614831,-2.096366,0.006911,-0.369815,-0.548090,-0.432248,-0.084452,0.308663,0.536142,0.475916,0.160302,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
2.200000,-0.054582,0.114544,0.853621,slither,0.029757,-0.340947,-0.552650,-0.470837,-0.150480,0.229420,0.473312,0.437887,0.150030,-2.236585,-2.144166,-0.707844,0.954852,1.969159,1.822426,0.490481,-0.984081,-1.934086,-0.089450,-0.435360,-0.547645,-0.366052,0.011973,0.383573,0.549339,0.420318,0.065745,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
2.250000,-0.058880,0.106384,0.961524,slither,-0.094873,-0.440921,-0.576325,-0.412584,-0.048669,0.317720,0.490290,0.374092,0.037730,-2.478706,-2.006000,-0.225979,1.423488,2.148234,1.707596,0.193254,-1.476223,-2.430411,-0.227907,-0.507957,-0.515426,-0.246306,0.154987,0.473111,0.537353,0.313239,-0.078965,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
2.300000,-0.059139,0.094395,1.028251,slither,-0.212038,-0.526107,-0.576088,-0.334910,0.059714,0.391461,0.486169,0.292300,-0.074680,-2.033472,-1.387374,0.137472,1.667855,2.051233,1.276947,-0.271975,-1.605508,-2.078833,-0.311998,-0.537029,-0.473878,-0.156434,0.244956,0.514897,0.508533,0.229279,-0.173012,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
2.350000,-0.053564,0.078410,1.040583,slither,-0.324523,-0.582079,-0.543550,-0.235259,0.164246,0.449553,0.459829,0.194917,-0.187482,-2.270974,-0.750538,1.041874,2.293045,2.324554,1.002066,-0.868902,-2.235268,-2.422505,-0.419343,-0.549411,-0.384652,-0.013481,0.364925,0.547504,0.436280,0.090939,-0.303202,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
2.400000,-0.041783,0.056444,0.981787,slither,-0.421233,-0.602213,-0.476444,-0.120122,0.268065,0.483499,0.409712,0.092840,-0.288756,-1.753220,-0.154137,1.582373,2.317676,1.859244,0.340234,-1.159394,-1.818449,-1.783624,-0.475158,-0.536477,-0.309910,0.082961,0.431314,0.548214,0.370930,-0.005403,-0.378836,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
2.450000,-0.028247,0.031686,0.872490,slither,-0.500712,-0.590405,-0.381616,0.004932,0.360673,0.490927,0.336457,-0.014780,-0.379079,-1.640702,0.329629,2.087936,2.617181,1.738729,-0.079575,-1.686427,-2.414764,-1.749424,-0.530960,-0.486287,-0.180662,0.221910,0.505401,0.517682,0.252163,-0.148672,-0.469726,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
2.500000,-0.016811,0.005831,0.726702,slither,-0.554856,-0.550871,-0.269423,0.128577,0.430955,0.476970,0.246274,-0.124004,-0.449680,-0.758479,1.061265,2.239447,2.164754,1.171797,-0.489829,-1.886206,-2.072081,-1.237874,-0.547873,-0.433808,-0.086952,0.306565,0.535572,0.477180,0.162722,-0.239056,-0.512551,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
2.550000,-0.006916,-0.022543,0.533484,slither,-0.572189,-0.475356,-0.144873,0.241804,0.476933,0.435810,0.145237,-0.231358,-0.501484,-0.111302,1.742980,2.611888,2.249442,0.711173,-1.084737,-2.251115,-2.271893,-0.752386,-0.541510,-0.330601,0.057717,0.415062,0.549676,0.389321,0.020048,-0.359983,-0.546839,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
2.600000,-0.002254,-0.049537,0.323387,slither,-0.561489,-0.381484,-0.018179,0.340792,0.496873,0.374446,0.042090,-0.326333,-0.525662,0.436763,1.978421,2.391431,1.822911,0.142104,-1.383554,-1.971755,-1.775228,-0.336952,-0.516304,-0.248567,0.152557,0.471815,0.537887,0.315316,-0.076460,-0.427206,-0.548704,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
2.650000,-0.003570,-0.073806,0.104961,slither,-0.525030,-0.271499,0.104067,0.421763,0.496925,0.298048,-0.061224,-0.406046,-0.526611,1.015844,2.383864,2.617433,1.307941,-0.290467,-1.797659,-2.192586,-1.424507,0.300432,-0.448987,-0.111986,0.285109,0.529208,0.489322,0.186855,-0.215883,-0.502773,-0.519864,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
2.700000,-0.007466,-0.090615,-0.096227,slither,-0.467731,-0.158789,0.216250,0.477642,0.471249,0.207602,-0.164025,-0.465141,-0.500961,1.185597,2.067827,1.952856,0.912695,-0.636265,-1.750084,-1.953356,-0.962822,0.641570,-0.386457,-0.016011,0.363027,0.547257,0.437817,0.093434,-0.301088,-0.534039,-0.480413,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
2.750000,-0.013900,-0.102593,-0.292004,slither,-0.388868,-0.038851,0.321900,0.513965,0.423444,0.108534,-0.264953,-0.498832,-0.447372,1.778268,2.560562,2.128648,0.560582,-1.170221,-2.229058,-1.973320,-0.441419,1.311087,-0.271000,0.127945,0.458232,0.542622,0.335828,-0.051178,-0.410721,-0.549862,-0.393935,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
2.800000,-0.021768,-0.109831,-0.476821,slither,-0.294107,0.081922,0.413760,0.525691,0.358482,0.006580,-0.350214,-0.509091,-0.375853,1.907536,2.251240,1.605450,0.038554,-1.373394,-1.721565,-1.503166,-0.158412,1.389838,-0.183051,0.219592,0.504397,0.518531,0.254410,-0.146233,-0.468405,-0.539220,-0.320677,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
2.850000,-0.029267,-0.111159,-0.639724,slither,-0.184583,0.200773,0.485786,0.515077,0.275125,-0.097285,-0.417925,-0.495110,-0.284158,2.498782,2.496469,1.194775,-0.545797,-1.928626,-2.001074,-1.159233,0.553754,2.028070,-0.041430,0.343523,0.544133,0.452750,0.118411,-0.279470,-0.527381,-0.492287,-0.193022,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
2.900000,-0.036254,-0.108067,-0.783311,slither,-0.064165,0.311582,0.539380,0.483207,0.181221,-0.197006,-0.466820,-0.459262,-0.181452,2.126488,1.947313,0.967428,-0.722426,-1.898387,-1.929876,-0.799876,0.836593,1.934499,0.055199,0.413397,0.549757,0.391105,0.022578,-0.358066,-0.546563,-0.441762,-0.099902,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
2.950000,-0.041189,-0.100386,-0.898209,slither,0.061591,0.416255,0.568879,0.429772,0.080988,-0.291472,-0.492225,-0.400656,-0.070504,2.691433,2.019021,0.308900,-1.276880,-2.164531,-1.786706,-0.295183,1.389019,2.391785,0.196027,0.493712,0.526460,0.276698,-0.121546,-0.454566,-0.543656,-0.341008,0.044633,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.000000,-0.042487,-0.089064,-0.977652,slither,0.183538,0.503928,0.574452,0.358213,-0.021704,-0.372213,-0.492989,-0.321540,0.044087,2.113771,1.471378,-0.091056,-1.523162,-1.916187,-1.518057,0.085172,1.598531,2.014638,0.282942,0.528513,0.490473,0.189234,-0.213552,-0.501741,-0.520685,-0.260217,0.139889,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.050000,-0.038913,-0.072398,-0.998564,slither,0.296454,0.567739,0.552150,0.263677,-0.130533,-0.437968,-0.473643,-0.227162,0.157688,2.292631,0.871040,-0.843350,-2.103106,-2.379546,-1.066086,0.705232,2.039999,2.259616,0.396170,0.549925,0.408578,0.047979,-0.338367,-0.543137,-0.456448,-0.124819,0.273791,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.100000,-0.029738,-0.051685,-0.961640,slither,0.397908,0.600950,0.498964,0.153883,-0.241726,-0.479743,-0.428803,-0.124070,0.262242,1.729705,0.549928,-1.198090,-2.280667,-2.103822,-0.577071,1.056762,2.006281,1.852400,0.456828,0.543029,0.337829,-0.048658,-0.409034,-0.549913,-0.395697,-0.029141,0.353053,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.150000,-0.017073,-0.026635,-0.863562,slither,0.482395,0.596530,0.410806,0.032055,-0.338393,-0.494673,-0.361154,-0.015159,0.354719,1.614884,-0.372566,-2.083831,-2.395629,-1.814078,-0.095572,1.487123,2.256955,1.778344,0.520904,0.501462,0.212924,-0.189874,-0.490781,-0.528324,-0.282357,0.115129,0.450834,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.200000,-0.006041,0.000340,-0.723154,slither,0.544345,0.561540,0.301999,-0.089814,-0.416704,-0.489656,-0.278520,0.093344,0.431317,0.687906,-1.010608,-2.240523,-2.371003,-1.344661,0.277070,1.723927,1.926185,1.258875,0.543758,0.454182,0.120881,-0.277287,-0.526657,-0.493411,-0.195390,0.207482,0.499014,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.250000,0.002786,0.028915,-0.536360,slither,0.570144,0.495179,0.179634,-0.207704,-0.473056,-0.459639,-0.181351,0.201161,0.488538,0.137665,-1.676737,-2.674316,-2.313490,-0.769771,0.945190,2.051577,1.843076,0.878121,0.546486,0.357548,-0.023259,-0.391584,-0.549777,-0.412947,-0.054521,0.333163,0.542063,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
